,key,date_time_of_pickup,longitude_of_pickup,latitude_of_pickup,longitude_of_dropoff,latitude_of_dropoff,no_of_passenger,trip_distance,year,month,day,day_of_week,week_of_year,hour
207,37:04.0,2010-05-10 06:37:04,-73.991668,40.749447,-74.005707,40.725886,1,2.872698258981599,2010,5,10,0,19,6
208,53:44.0,2012-06-09 12:53:44,-73.973334,40.763702,-73.991643,40.754099,1,1.8745266544398262,2012,6,9,5,23,12
209,39:20.0,2012-08-22 18:39:20,-73.983765,40.765684,-74.009293,40.706195,1,6.951407195190542,2012,8,22,2,34,18
210,39:20.0,2012-08-22 18:39:20,-73.9784,40.744983,-73.98541,40.735961,1,1.1634024568278356,2012,8,22,2,34,18
211,29:16.0,2012-12-22 22:29:16,-74.003236,40.731949,-73.959567,40.762818,1,5.028220285653806,2012,12,22,5,51,22
212,55:12.0,2012-06-30 11:55:12,-74.009518,40.746582,-73.967179,40.763811,1,4.0457080677461414,2012,6,30,5,26,11
213,55:12.0,2012-06-30 11:55:12,-73.990302,40.750902,-74.00217,40.738394,1,1.7118217675210865,2012,6,30,5,26,11
214,55:12.0,2012-06-30 11:55:12,-74.000283,40.737562,-74.013773,40.702387,1,4.070599761856418,2012,6,30,5,26,11
215,55:12.0,2012-06-30 11:55:12,-74.003962,40.74789,-73.995598,40.75949,1,1.468802911496024,2012,6,30,5,26,11
216,36:00.0,2011-10-02 19:36:00,-73.96623,40.75384,-73.9362,40.794797,1,5.205882419909688,2011,10,2,6,39,19
217,36:00.0,2011-10-02 19:36:00,-73.974375,40.679922,-73.953957,40.730305,1,5.8570709449183616,2011,10,2,6,39,19
218,36:00.0,2011-10-02 19:36:00,-73.973798,40.687278,-73.964767,40.638197,1,5.507002803701094,2011,10,2,6,39,19
219,36:00.0,2011-10-02 19:36:00,-73.979785,40.775892,-73.985015,40.776243,1,0.4418372843198486,2011,10,2,6,39,19
220,36:00.0,2011-10-02 19:36:00,-73.97977,40.739613,-74.007737,40.705207,1,4.490646268083511,2011,10,2,6,39,19
221,36:00.0,2011-10-02 19:36:00,-74.004512,40.730533,-74.006707,40.726593,1,0.47525276222117374,2011,10,2,6,39,19
222,36:00.0,2011-10-02 19:36:00,-73.98237,40.773378,-74.006975,40.734665,1,4.774630732754538,2011,10,2,6,39,19
223,36:00.0,2011-10-02 19:36:00,-73.874508,40.774035,-73.989043,40.729173,1,10.85440861185387,2011,10,2,6,39,19
224,36:00.0,2011-10-02 19:36:00,-73.952852,40.772537,-73.978942,40.747175,1,3.572919207704417,2011,10,2,6,39,19
225,36:00.0,2011-10-02 19:36:00,-73.992417,40.748752,-73.972457,40.753812,1,1.7718770762735732,2011,10,2,6,39,19
226,36:00.0,2011-10-02 19:36:00,-73.974753,40.737138,-73.985293,40.751237,1,1.8006004332024805,2011,10,2,6,39,19
227,36:00.0,2011-10-02 19:36:00,-73.96851,40.754948,-73.977967,40.734193,1,2.439963075118007,2011,10,2,6,39,19
228,36:00.0,2011-10-02 19:36:00,-74.001977,40.724452,-73.998415,40.7351,1,1.2206877298828123,2011,10,2,6,39,19
229,36:00.0,2011-10-02 19:36:00,-73.988713,40.718857,-74.005467,40.727107,1,1.6826795346412942,2011,10,2,6,39,19
230,36:00.0,2011-10-02 19:36:00,-73.982157,40.674133,-73.984368,40.663597,1,1.1855528240944502,2011,10,2,6,39,19
231,36:00.0,2011-10-02 19:36:00,-73.985117,40.758853,-74.001898,40.735202,1,2.9838633211538226,2011,10,2,6,39,19
232,36:00.0,2011-10-02 19:36:00,-73.98666,40.722447,-74.006417,40.738717,1,2.4569989776600334,2011,10,2,6,39,19
233,36:00.0,2011-10-02 19:36:00,-73.951082,40.825677,-73.999648,40.751497,1,9.200424264309326,2011,10,2,6,39,19
234,36:00.0,2011-10-02 19:36:00,-73.984588,40.728882,-73.98222,40.762638,1,3.7564333240579466,2011,10,2,6,39,19
235,36:00.0,2011-10-02 19:36:00,-73.98893,40.763657,-73.98581,40.777935,1,1.6082242316992168,2011,10,2,6,39,19
236,36:00.0,2011-10-02 19:36:00,-73.990338,40.718968,-73.979143,40.724242,1,1.1101551399946963,2011,10,2,6,39,19
237,36:00.0,2011-10-02 19:36:00,-74.004547,40.742232,-73.978482,40.76278,1,3.166759057896912,2011,10,2,6,39,19
238,36:00.0,2011-10-02 19:36:00,-73.963667,40.761457,-73.930565,40.764632,1,2.808379413956198,2011,10,2,6,39,19
239,36:00.0,2011-10-02 19:36:00,-73.997988,40.721363,-73.989735,40.75994,1,4.3428253346441545,2011,10,2,6,39,19
240,36:00.0,2011-10-02 19:36:00,-73.994255,40.745455,-74.010107,40.714307,1,3.709813873861665,2011,10,2,6,39,19
241,36:00.0,2011-10-02 19:36:00,-73.991552,40.750048,-73.98445,40.733053,1,1.9809721963261562,2011,10,2,6,39,19
242,36:00.0,2011-10-02 19:36:00,-73.97631,40.775892,-73.989425,40.776447,1,1.1053669344013348,2011,10,2,6,39,19
243,36:00.0,2011-10-02 19:36:00,-73.950557,40.826583,-73.938448,40.814805,1,1.6583082408795862,2011,10,2,6,39,19
244,36:00.0,2011-10-02 19:36:00,-73.99407,40.751413,-73.980663,40.773985,1,2.750461718087087,2011,10,2,6,39,19
245,36:00.0,2011-10-02 19:36:00,-73.950275,40.784657,-73.984137,40.743215,1,5.4158220011856635,2011,10,2,6,39,19
246,36:00.0,2011-10-02 19:36:00,-73.988043,40.759873,-73.973568,40.789705,1,3.53179718813238,2011,10,2,6,39,19
247,36:00.0,2011-10-02 19:36:00,-73.874537,40.774122,-73.98068,40.736777,1,9.85159774031088,2011,10,2,6,39,19
248,36:00.0,2011-10-02 19:36:00,-73.778122,40.646807,-73.988785,40.768785,1,22.330390492271437,2011,10,2,6,39,19
249,36:00.0,2011-10-02 19:36:00,-73.983595,40.729822,-73.976848,40.751838,1,2.5116162625532574,2011,10,2,6,39,19
250,36:00.0,2011-10-02 19:36:00,-73.989715,40.756712,-73.959547,40.76758,1,2.81179035472757,2011,10,2,6,39,19
251,36:00.0,2011-10-02 19:36:00,-73.870935,40.77375,-73.971443,40.752472,1,8.783784773166284,2011,10,2,6,39,19
252,36:00.0,2011-10-02 19:36:00,-73.991002,40.739687,-73.962187,40.810145,1,8.196550960902602,2011,10,2,6,39,19
253,36:00.0,2011-10-02 19:36:00,-73.997767,40.751432,-73.98802,40.723718,1,3.18719808310732,2011,10,2,6,39,19
254,36:00.0,2011-10-02 19:36:00,-73.991543,40.666665,-73.983587,40.729985,1,7.068296112314506,2011,10,2,6,39,19
255,36:00.0,2011-10-02 19:36:00,-73.991032,40.755988,-73.953158,40.817478,1,7.53960924752953,2011,10,2,6,39,19
256,36:00.0,2011-10-02 19:36:00,-73.992658,40.748482,-73.98959,40.725898,1,2.522909860997696,2011,10,2,6,39,19
257,36:00.0,2011-10-02 19:36:00,-73.962542,40.762998,-74.009377,40.720012,1,6.194153574737257,2011,10,2,6,39,19
258,36:00.0,2011-10-02 19:36:00,-73.963585,40.710397,-74.001565,40.708507,1,3.206162496308833,2011,10,2,6,39,19
259,36:00.0,2011-10-02 19:36:00,-74.000685,40.720933,-73.95292,40.654447,1,8.413427605982951,2011,10,2,6,39,19
260,36:00.0,2011-10-02 19:36:00,-73.814387,41.06966,-73.842272,41.051657,1,3.075954232596873,2011,10,2,6,39,19
261,36:00.0,2011-10-02 19:36:00,-73.986485,40.730183,-73.952503,40.69512,1,4.834759666907437,2011,10,2,6,39,19
262,36:00.0,2011-10-02 19:36:00,-73.871065,40.773777,-74.007195,40.70777,1,13.607774411984007,2011,10,2,6,39,19
263,36:00.0,2011-10-02 19:36:00,-73.990668,40.746012,-73.932105,40.75767,1,5.097334256726383,2011,10,2,6,39,19
264,36:00.0,2011-10-02 19:36:00,-74.005023,40.710738,-73.987217,40.771017,1,6.864228289030345,2011,10,2,6,39,19
265,36:00.0,2011-10-02 19:36:00,-73.98909,40.721515,-74.008942,40.710937,1,2.043919098986522,2011,10,2,6,39,19
266,36:00.0,2011-10-02 19:36:00,-73.96821,40.762427,-73.949925,40.708173,1,6.222471845207892,2011,10,2,6,39,19
267,36:00.0,2011-10-02 19:36:00,-73.998213,40.745158,-73.97574,40.670575,1,8.501494901323456,2011,10,2,6,39,19
268,36:00.0,2011-10-02 19:36:00,-73.78442,40.648597,-73.965768,40.764437,1,19.977075019083596,2011,10,2,6,39,19
269,36:00.0,2011-10-02 19:36:00,-73.968527,40.758878,-73.947385,40.779885,1,2.935198604787696,2011,10,2,6,39,19
270,36:00.0,2011-10-02 19:36:00,-74.002903,40.728115,-73.999785,40.72676,1,0.30268630910581784,2011,10,2,6,39,19
271,36:00.0,2011-10-02 19:36:00,-73.986823,40.76135,-73.984955,40.767673,1,0.720019149886166,2011,10,2,6,39,19
272,47:28.0,2013-03-21 08:47:28,-73.973117,40.754395,-73.955698,40.781096,1,3.3095616752180206,2013,3,21,3,12,8
273,47:28.0,2013-03-21 08:47:28,-73.958269,40.779908,-73.9876,40.776203,1,2.5022772840144323,2013,3,21,3,12,8
274,47:28.0,2013-03-21 08:47:28,-73.969176,40.764169,-73.988718,40.737069,1,3.431543212616729,2013,3,21,3,12,8
275,47:28.0,2013-03-21 08:47:28,-73.961577,40.777312,-73.945294,40.778813,1,1.3803126185685382,2013,3,21,3,12,8
276,47:28.0,2013-03-21 08:47:28,-73.989398,40.751316,-73.979288,40.76169,1,1.4329039676060353,2013,3,21,3,12,8
277,02:56.0,2013-06-06 23:02:56,-73.977029,40.683456,-73.948796,40.633798,1,6.009633955887217,2013,6,6,3,23,23
278,02:56.0,2013-06-06 23:02:56,-73.995692,40.757253,-74.006898,40.743844,1,1.7635938897139172,2013,6,6,3,23,23
279,31:32.0,2010-09-05 18:31:32,-74.047394,40.785789,-74.047394,40.785789,1,0.0,2010,9,5,6,35,18
280,33:24.0,2013-07-12 19:33:24,-73.967037,40.76666,-73.993972,40.761483,1,2.3388857411006057,2013,7,12,4,28,19
281,32:08.0,2009-12-02 22:32:08,-74.004578,40.742129,-73.985415,40.668713,1,8.31654077233946,2009,12,2,2,49,22
282,50:36.0,2009-10-14 23:50:36,-73.986673,40.718198,-73.979166,40.72784,1,1.2440893759205065,2009,10,14,2,42,23
283,36:32.0,2011-09-25 18:36:32,-73.945484,40.746101,-73.978348,40.670895,1,8.803856702162939,2011,9,25,6,38,18
284,36:32.0,2011-09-25 18:36:32,-73.977639,40.725903,-74.012544,40.707921,1,3.5547360248551962,2011,9,25,6,38,18
285,02:56.0,2015-06-08 16:02:56,-73.97542572,40.7543869,-74.00476837,40.74801254,1,2.569710229605235,2015,6,8,0,24,16
286,03:32.0,2014-07-16 04:03:32,-73.980749,40.742435,-74.005971,40.726187,1,2.787577035596742,2014,7,16,2,29,4
287,03:32.0,2014-07-16 04:03:32,-73.945536,40.833451,-73.964991,40.802023,1,3.8566942897089396,2014,7,16,2,29,4
288,14:32.0,2011-12-15 09:14:32,-73.993275,40.722275,-73.976664,40.739424,1,2.363948124055603,2011,12,15,3,50,9
289,14:32.0,2011-12-15 09:14:32,-73.999149,40.746061,-73.992248,40.739694,1,0.915525728678345,2011,12,15,3,50,9
290,13:48.0,2011-10-11 18:13:48,-73.993689,40.728997,-73.95633,40.775548,1,6.053959678262638,2011,10,11,1,41,18
291,13:48.0,2011-10-11 18:13:48,-73.9962,40.732,-74.0081,40.7076,1,2.89075799740331,2011,10,11,1,41,18
292,13:48.0,2011-10-11 18:13:48,-73.987262,40.742164,-74.003042,40.726977,1,2.147960702924004,2011,10,11,1,41,18
293,53:20.0,2013-09-14 12:53:20,-73.960248,40.761936,-73.945896,40.781818,1,2.51798072437972,2013,9,14,5,37,12
294,53:20.0,2013-09-14 12:53:20,-73.977633,40.752277,-73.951582,40.76638,1,2.6952556945172574,2013,9,14,5,37,12
295,09:56.0,2014-02-06 05:09:56,-73.965528,40.762879,-73.961713,40.771034,1,0.9614249341098167,2014,2,6,3,6,5
296,09:56.0,2014-02-06 05:09:56,-73.962552,40.775699,-73.974893,40.77777,1,1.0636978076652481,2014,2,6,3,6,5
297,09:56.0,2014-02-06 05:09:56,-74.001353,40.741201,-73.99613,40.746823,1,0.7639855062733256,2014,2,6,3,6,5
298,55:00.0,2009-06-10 12:55:00,-73.872133,40.774087,-73.99721,40.727547,1,11.730970357321674,2009,6,10,2,24,12
299,55:00.0,2009-06-10 12:55:00,-73.985668,40.749403,-73.994682,40.74992,1,0.7610146132867764,2009,6,10,2,24,12
300,55:00.0,2009-06-10 12:55:00,-73.991737,40.750655,-73.991817,40.731097,1,2.17339540681436,2009,6,10,2,24,12
301,55:00.0,2009-06-10 12:55:00,-73.796322,40.644648,-73.946117,40.780585,1,19.682296255815483,2009,6,10,2,24,12
302,55:00.0,2009-06-10 12:55:00,-74.015458,40.714485,-74.007933,40.745908,1,3.5489158052486736,2009,6,10,2,24,12
303,55:00.0,2009-06-10 12:55:00,-74.002458,40.71431,-73.872378,40.774513,1,12.833367446412035,2009,6,10,2,24,12
304,55:00.0,2009-06-10 12:55:00,-73.958552,40.769183,-73.949315,40.754127,1,1.8449204169236164,2009,6,10,2,24,12
305,55:00.0,2009-06-10 12:55:00,-73.988188,40.757833,-73.989358,40.759448,1,0.2047128181858863,2009,6,10,2,24,12
306,55:00.0,2009-06-10 12:55:00,-73.982017,40.770807,-73.976295,40.7952,1,2.7531012410966094,2009,6,10,2,24,12
307,55:00.0,2009-06-10 12:55:00,-73.988137,40.779293,-73.990567,40.750652,1,3.189298896510489,2009,6,10,2,24,12
308,55:00.0,2009-06-10 12:55:00,-73.980645,40.765977,-73.99119,40.754228,1,1.578743753451253,2009,6,10,2,24,12
309,55:00.0,2009-06-10 12:55:00,-73.930543,40.753273,-73.927505,40.754163,1,0.27419610034192926,2009,6,10,2,24,12
310,55:00.0,2009-06-10 12:55:00,-73.990807,40.751103,-73.994237,40.746155,1,0.6210583052682823,2009,6,10,2,24,12
311,55:00.0,2009-06-10 12:55:00,-73.990105,40.734572,-74.002633,40.747155,1,1.7515215698548732,2009,6,10,2,24,12
312,55:00.0,2009-06-10 12:55:00,-73.995112,40.739862,-73.977047,40.763257,1,3.01189592340062,2009,6,10,2,24,12
313,55:00.0,2009-06-10 12:55:00,-73.96555,40.766002,-73.967563,40.758012,1,0.9039112294327893,2009,6,10,2,24,12
314,55:00.0,2009-06-10 12:55:00,-73.986717,40.730783,-74.007037,40.719685,1,2.109354690993647,2009,6,10,2,24,12
315,55:00.0,2009-06-10 12:55:00,-73.958567,40.768842,-73.969597,40.768798,1,0.9283049967627365,2009,6,10,2,24,12
316,55:00.0,2009-06-10 12:55:00,-73.969942,40.785188,-73.959468,40.771413,1,1.766354766765342,2009,6,10,2,24,12
317,55:00.0,2009-06-10 12:55:00,-73.991613,40.754678,-73.965182,40.771297,1,2.891310321018914,2009,6,10,2,24,12
318,55:00.0,2009-06-10 12:55:00,-73.985862,40.744027,-73.985862,40.744027,1,0.0,2009,6,10,2,24,12
319,55:00.0,2009-06-10 12:55:00,-73.99154,40.730893,-73.982622,40.767248,1,4.10912113989518,2009,6,10,2,24,12
320,55:00.0,2009-06-10 12:55:00,-73.977813,40.738423,-73.990238,40.732195,1,1.2544194348325435,2009,6,10,2,24,12
321,55:00.0,2009-06-10 12:55:00,-73.98519,40.745418,-73.984085,40.746375,1,0.14129449940691066,2009,6,10,2,24,12
322,55:00.0,2009-06-10 12:55:00,-73.949462,40.776897,-73.939443,40.791885,1,1.8667342486180754,2009,6,10,2,24,12
323,55:00.0,2009-06-10 12:55:00,-73.987567,40.757443,-73.97648,40.77562,1,2.225038684907989,2009,6,10,2,24,12
324,55:00.0,2009-06-10 12:55:00,-73.962423,40.778952,-73.977575,40.753577,1,3.0947595605151164,2009,6,10,2,24,12
325,55:00.0,2009-06-10 12:55:00,-73.964985,40.759758,-73.986643,40.730002,1,3.776066439936083,2009,6,10,2,24,12
326,55:00.0,2009-06-10 12:55:00,-73.949347,40.785538,-73.937085,40.805117,1,2.407878814023064,2009,6,10,2,24,12
327,55:00.0,2009-06-10 12:55:00,-73.988543,40.749687,-73.973905,40.76417,1,2.0269379720831506,2009,6,10,2,24,12
328,55:00.0,2009-06-10 12:55:00,-73.97784,40.786948,-73.968852,40.786863,1,0.7562891206276647,2009,6,10,2,24,12
329,55:00.0,2009-06-10 12:55:00,-74.00074,40.720285,-74.178053,40.695587,1,15.186504710120989,2009,6,10,2,24,12
330,55:00.0,2009-06-10 12:55:00,-73.980472,40.748928,-73.954793,40.76572,1,2.855562961516981,2009,6,10,2,24,12
331,55:00.0,2009-06-10 12:55:00,-73.982533,40.76194,-73.86478,40.77032,1,9.954225454837957,2009,6,10,2,24,12
332,55:00.0,2009-06-10 12:55:00,-73.938777,40.757383,-73.926695,40.771173,1,1.8391246606025364,2009,6,10,2,24,12
333,55:00.0,2009-06-10 12:55:00,-73.97486,40.761463,-73.982057,40.752893,1,1.1286992287896385,2009,6,10,2,24,12
334,55:00.0,2009-06-10 12:55:00,-73.954737,40.769655,-73.960627,40.78093,1,1.3474140518087525,2009,6,10,2,24,12
335,55:00.0,2009-06-10 12:55:00,-73.968628,40.764537,-73.955862,40.772702,1,1.4062685594445155,2009,6,10,2,24,12
336,55:00.0,2009-06-10 12:55:00,-73.936032,40.76747,-73.879892,40.769318,1,4.729270629515566,2009,6,10,2,24,12
337,55:00.0,2009-06-10 12:55:00,-73.972385,40.786987,-73.98065,40.778252,1,1.1940925682726713,2009,6,10,2,24,12
338,55:00.0,2009-06-10 12:55:00,-73.872397,40.773882,-73.982183,40.762372,1,9.327867012640086,2009,6,10,2,24,12
339,55:00.0,2009-06-10 12:55:00,-73.953078,40.786945,-73.961205,40.771885,1,1.8078775035233645,2009,6,10,2,24,12
340,55:00.0,2009-06-10 12:55:00,-74.010133,40.72069,-74.007462,40.741085,1,2.27753015111725,2009,6,10,2,24,12
341,55:00.0,2009-06-10 12:55:00,-73.885215,40.772903,-73.961165,40.771972,1,6.392491466070004,2009,6,10,2,24,12
342,55:00.0,2009-06-10 12:55:00,-73.966453,40.773302,-74.002802,40.760578,1,3.3701981980599816,2009,6,10,2,24,12
343,55:00.0,2009-06-10 12:55:00,-73.997457,40.736698,-73.980218,40.749062,1,1.9985838798328353,2009,6,10,2,24,12
344,55:00.0,2009-06-10 12:55:00,-73.978615,40.753438,-74.0054,40.726862,1,3.7158778312705114,2009,6,10,2,24,12
345,55:00.0,2009-06-10 12:55:00,-73.981185,40.733208,-73.975432,40.74139,1,1.0302137658034314,2009,6,10,2,24,12
346,55:00.0,2009-06-10 12:55:00,-73.984282,40.737372,-73.983883,40.745558,1,0.9102902757583383,2009,6,10,2,24,12
347,55:00.0,2009-06-10 12:55:00,-73.97648,40.759562,-73.97003,40.765697,1,0.8715002562646591,2009,6,10,2,24,12
348,55:00.0,2009-06-10 12:55:00,-73.86209,40.768017,-73.86469,40.769802,1,0.295342333816029,2009,6,10,2,24,12
349,55:00.0,2009-06-10 12:55:00,-73.982103,40.768427,-73.988925,40.747968,1,2.344906939749035,2009,6,10,2,24,12
350,55:00.0,2009-06-10 12:55:00,-73.99157,40.729373,-73.991095,40.753527,1,2.6844139163841034,2009,6,10,2,24,12
351,55:00.0,2009-06-10 12:55:00,-73.961948,40.778038,-73.86475,40.770837,1,8.218605634384446,2009,6,10,2,24,12
352,55:00.0,2009-06-10 12:55:00,-73.78216,40.644255,-73.782175,40.644248,1,0.0014848375998595309,2009,6,10,2,24,12
353,55:00.0,2009-06-10 12:55:00,-73.998913,40.725047,-73.979312,40.761617,1,4.3861390927736625,2009,6,10,2,24,12
354,55:00.0,2009-06-10 12:55:00,-73.99464,40.76574,-73.99211,40.759125,1,0.765315339916038,2009,6,10,2,24,12
355,55:00.0,2009-06-10 12:55:00,-73.99065,40.751048,-73.999317,40.733447,1,2.0876004985095697,2009,6,10,2,24,12
356,55:00.0,2009-06-10 12:55:00,-73.974467,40.757388,-73.872945,40.77437,1,8.750448582881083,2009,6,10,2,24,12
357,55:00.0,2009-06-10 12:55:00,-73.965618,40.76265,-73.966563,40.770298,1,0.8535982935354854,2009,6,10,2,24,12
358,55:00.0,2009-06-10 12:55:00,-74.008495,40.704548,-73.981195,40.756098,1,6.172578414635989,2009,6,10,2,24,12
359,55:00.0,2009-06-10 12:55:00,-73.980172,40.783888,-74.009985,40.720838,1,7.442364337003431,2009,6,10,2,24,12
360,55:00.0,2009-06-10 12:55:00,-73.962685,40.755917,-73.95765,40.756527,1,0.42921583478394154,2009,6,10,2,24,12
361,55:00.0,2009-06-10 12:55:00,-73.983117,40.738727,-73.976492,40.746873,1,1.0632751827032694,2009,6,10,2,24,12
362,55:00.0,2009-06-10 12:55:00,-73.988192,40.73798,-73.97271,40.745888,1,1.5720586182724197,2009,6,10,2,24,12
363,55:00.0,2009-06-10 12:55:00,-73.980895,40.730695,-73.993663,40.731893,1,1.0833805657510218,2009,6,10,2,24,12
364,55:00.0,2009-06-10 12:55:00,-73.985572,40.778198,-73.94801,40.795558,1,3.70264424700864,2009,6,10,2,24,12
365,55:00.0,2009-06-10 12:55:00,-73.986323,40.746015,-73.9883,40.779147,1,3.685555648139454,2009,6,10,2,24,12
366,55:00.0,2009-06-10 12:55:00,-73.955308,40.782633,-73.949748,40.77253,1,1.216286324365677,2009,6,10,2,24,12
367,55:00.0,2009-06-10 12:55:00,-73.952283,40.786417,-73.969515,40.760508,1,3.22372462633979,2009,6,10,2,24,12
368,55:00.0,2009-06-10 12:55:00,-73.977758,40.773807,-73.954205,40.785342,1,2.3603117506844398,2009,6,10,2,24,12
369,55:00.0,2009-06-10 12:55:00,-73.97229,40.762373,-73.969632,40.802137,1,4.42443544185598,2009,6,10,2,24,12
370,55:00.0,2009-06-10 12:55:00,-73.989698,40.720257,-73.982325,40.755053,1,3.9162282711594214,2009,6,10,2,24,12
371,55:00.0,2009-06-10 12:55:00,-74.001847,40.735748,-74.010318,40.723478,1,1.5388333241725316,2009,6,10,2,24,12
372,55:00.0,2009-06-10 12:55:00,-73.979712,40.749385,-73.997277,40.716765,1,3.9150449782591705,2009,6,10,2,24,12
373,55:00.0,2009-06-10 12:55:00,-73.99126,40.750425,-73.985273,40.757458,1,0.9299504800882965,2009,6,10,2,24,12
374,55:00.0,2009-06-10 12:55:00,-73.984465,40.764503,-73.980502,40.769817,1,0.6782031213306939,2009,6,10,2,24,12
375,55:00.0,2009-06-10 12:55:00,-73.93701,40.759737,-73.929422,40.760728,1,0.6481181023933136,2009,6,10,2,24,12
376,55:00.0,2009-06-10 12:55:00,-74.005247,40.743317,-74.018465,40.729005,1,1.941178377509876,2009,6,10,2,24,12
377,55:00.0,2009-06-10 12:55:00,-73.955588,40.779532,-73.959498,40.768588,1,1.2598799567941348,2009,6,10,2,24,12
378,55:00.0,2009-06-10 12:55:00,-73.928512,40.763577,-73.915862,40.754623,1,1.4573356149819874,2009,6,10,2,24,12
379,55:00.0,2009-06-10 12:55:00,-73.959423,40.774183,-73.973047,40.762967,1,1.693568340891172,2009,6,10,2,24,12
380,55:00.0,2009-06-10 12:55:00,-73.981837,40.766068,-73.980832,40.756062,1,1.115130969072238,2009,6,10,2,24,12
381,55:00.0,2009-06-10 12:55:00,-74.001563,40.716005,-73.990772,40.70317,1,1.69131973792043,2009,6,10,2,24,12
382,55:00.0,2009-06-10 12:55:00,-73.996217,40.742993,-74.006835,40.728747,1,1.818107154890012,2009,6,10,2,24,12
383,55:00.0,2009-06-10 12:55:00,-73.989563,40.759203,-73.981603,40.779728,1,2.3771889188546327,2009,6,10,2,24,12
384,55:00.0,2009-06-10 12:55:00,-73.98358,40.72617,-73.996647,40.72128,1,1.2273251859488823,2009,6,10,2,24,12
385,55:00.0,2009-06-10 12:55:00,-73.97349,40.79465,-73.954487,40.783785,1,2.0034867729457186,2009,6,10,2,24,12
386,55:00.0,2009-06-10 12:55:00,-73.95122,40.774347,-73.959327,40.767235,1,1.0440791482114005,2009,6,10,2,24,12
387,55:00.0,2009-06-10 12:55:00,-73.982532,40.77225,-73.966455,40.763553,1,1.6627787160312248,2009,6,10,2,24,12
388,55:00.0,2009-06-10 12:55:00,-73.966042,40.754247,-74.01384,40.702325,1,7.035124373010404,2009,6,10,2,24,12
389,55:00.0,2009-06-10 12:55:00,-73.964367,40.771158,-73.974587,40.76175,1,1.3538314919567467,2009,6,10,2,24,12
390,55:00.0,2009-06-10 12:55:00,-73.953792,40.78534,-73.963557,40.768583,1,2.035372501088427,2009,6,10,2,24,12
391,55:00.0,2009-06-10 12:55:00,-73.965017,40.806605,-73.952362,40.77816,1,3.335440452221285,2009,6,10,2,24,12
392,55:00.0,2009-06-10 12:55:00,-73.964003,40.773475,-73.951532,40.79088,1,2.2004586397167847,2009,6,10,2,24,12
393,55:00.0,2009-06-10 12:55:00,-73.991745,40.777703,-73.978958,40.763867,1,1.8767116194457825,2009,6,10,2,24,12
394,55:00.0,2009-06-10 12:55:00,-73.990867,40.69991,-73.987012,40.672502,1,3.062991230325904,2009,6,10,2,24,12
395,55:00.0,2009-06-10 12:55:00,-73.994283,40.726808,-73.98775,40.735197,1,1.0824499887504389,2009,6,10,2,24,12
396,55:00.0,2009-06-10 12:55:00,-73.962733,40.763368,-73.895403,40.74834,1,5.9085561403663345,2009,6,10,2,24,12
397,55:00.0,2009-06-10 12:55:00,-73.979425,40.739982,-73.989295,40.7264,1,1.7230019786247681,2009,6,10,2,24,12
398,55:00.0,2009-06-10 12:55:00,-73.953933,40.785308,-73.985818,40.727767,1,6.934700231914283,2009,6,10,2,24,12
399,55:00.0,2009-06-10 12:55:00,-73.985065,40.739898,-73.981028,40.760527,1,2.3174548087942304,2009,6,10,2,24,12
400,19:36.0,2013-06-26 07:19:36,-73.986344,40.778727,-73.979464,40.777885,1,0.5864550274113229,2013,6,26,2,26,7
401,02:48.0,2014-09-05 06:02:48,-73.999643,40.733347,-73.999887,40.728508,1,0.5381268310212419,2014,9,5,4,36,6
402,02:48.0,2014-09-05 06:02:48,-73.979525,40.771756,-73.961736,40.7651,1,1.6698853441271349,2014,9,5,4,36,6
403,02:48.0,2014-09-05 06:02:48,-73.996465,40.764192,-73.885423,40.773131,1,9.398034597004333,2014,9,5,4,36,6
